Year,Page,Brand,Product,Size,Base_Price,Promo_Price,Promo_Type,Promo_Details,Digital_Req,Non_Digital_Price,Member_Req,Savings,Discount_Depth,Net_Price,Core_Item,Retailer,Promo_Type_Std,Price_Per_Unit,Net_Price_Numeric
2025,11,Oral-B,Healthy Clean Toothbrush,1 ct,,0.99,STRAIGHT_PRICE,,NO,,YES,,,0.99,,Shoprite,STRAIGHT_PRICE,0.99,0.99
2025,11,Listerine,Mouthwash,33.8 oz,,6.99,STRAIGHT_PRICE,,NO,,YES,,,6.99,,Shoprite,STRAIGHT_PRICE,6.99,6.99
2025,11,Halls,Cough Drops,25-40 ct,,2.33,MULTIBUY,3 for $6.99,NO,,YES,,,2.33,,Shoprite,MULTIBUY,2.33,2.33
2025,11,Nutrius,Brazilian Body Butter Cream,6 oz,13.99,13.99,STRAIGHT_PRICE,,NO,,YES,,,13.99,,Shoprite,STRAIGHT_PRICE,13.99,13.99
2025,11,Colgate,360° Optic White Platinum Manual Toothbrush,each,2.99,2.67,DIGITAL_ONLY,2 for $5.33 $3 off 2 digital,YES,2.99,YES,0.32,11%,2.67,,Shoprite,DIGITAL_ONLY,2.67,2.67
2025,11,Colgate,Optic White Mouth Wash,32-33.8 oz,,2.67,DIGITAL_ONLY,2 for $5.33 $3 off 2 digital,YES,,YES,,,2.67,,Shoprite,DIGITAL_ONLY,2.67,2.67
2025,11,Colgate,Optic White Toothpaste,4.8-6 oz,,2.67,DIGITAL_ONLY,2 for $5.33 $3 off 2 digital,YES,,YES,,,2.67,,Shoprite,DIGITAL_ONLY,2.67,2.67
2025,11,MiraLax,Various,30-72 ct or powder,,,PERCENT_OFF,Save $4 at checkout when buy 2,NO,,YES,4,,,,Shoprite,PERCENT_OFF,,
2025,11,Citracal,Vitamins,80-200 ct,,,PERCENT_OFF,Save $4 at checkout when buy 2,NO,,YES,4,,,,Shoprite,PERCENT_OFF,,
2025,11,Flintstones,Vitamins,60-200 ct,,,PERCENT_OFF,Save $4 at checkout when buy 2,NO,,YES,4,,,,Shoprite,PERCENT_OFF,,
2025,11,One A Day,Vitamins,50-200 ct,,,PERCENT_OFF,Save $4 at checkout when buy 2,NO,,YES,4,,,,Shoprite,PERCENT_OFF,,
2025,11,Aleve,Pain Reliever,20-250 ct,,,PERCENT_OFF,Save $4 at checkout when buy 2,NO,,YES,4,,,,Shoprite,PERCENT_OFF,,
2025,11,BiC,Razors,1-4 ct,5.99,2.99,DIGITAL_ONLY,Digital $3 off,YES,5.99,YES,3,50%,2.99,,Shoprite,DIGITAL_ONLY,2.99,2.99
2025,11,Gillette & Venus,Razors Cartridges & Systems,4-6 ct,,,,MFR_Offer,$5 digital coupon,YES,,YES,5,,,Shoprite,UNKNOWN,,
2025,11,Nexxus,Shampoo or Conditioner,5.1-13.5 oz,13.99,9.99,DIGITAL_ONLY,Digital $4 off,YES,13.99,YES,4,29%,9.99,,Shoprite,DIGITAL_ONLY,9.99,9.99
2025,11,Nexxus,Stylers,5-10.6 oz,,9.99,DIGITAL_ONLY,Digital $4 off,YES,,YES,,,9.99,,Shoprite,DIGITAL_ONLY,9.99,9.99
2025,11,Lubriderm,Lotion,16-24 oz,,,PERCENT_OFF,$2 off,NO,,YES,2,,,,Shoprite,PERCENT_OFF,,
2025,11,Neutrogena,Makeup Remover Towelettes,25 ct,,,PERCENT_OFF,$2 off,NO,,YES,2,,,,Shoprite,PERCENT_OFF,,
2025,11,OGX,Shampoo or Conditioner,13-19.5 oz,7.49-8.99,,DIGITAL_ONLY,$6 off 2 digital,YES,,YES,6,,,,Shoprite,DIGITAL_ONLY,,
2025,11,Liquid I.V.,Hydration Multiplier,10 ct,16.99,13.99,STRAIGHT_PRICE,Save $3.00,NO,,YES,3,18%,13.99,,Shoprite,STRAIGHT_PRICE,13.99,13.99
2025,11,Always Discreet,Boutique Underwear,10-12 ct,13.99,12.99,DIGITAL_ONLY,Digital $1 off,YES,13.99,YES,1,7%,12.99,,Shoprite,DIGITAL_ONLY,12.99,12.99
2025,11,Mucinex,Children's,12 ct or 4 oz,,,PERCENT_OFF,$1 off,NO,,YES,1,,,,Shoprite,PERCENT_OFF,,
2025,11,Olay,Regenerist Facial Moisturizer,1.7 oz,27.49,27.49,DIGITAL_ONLY,Digital $12 off 2,YES,27.49,YES,12,,,,Shoprite,DIGITAL_ONLY,27.49,
2025,11,Zest,Bath Soap 8-Pack,32 oz,4.99,1.49,STRAIGHT_PRICE,Save 50¢,NO,,YES,0.5,10%,1.49,,Shoprite,STRAIGHT_PRICE,1.49,1.49
2025,11,Coast,Bath Soap 8-pack,32 oz,,1.49,STRAIGHT_PRICE,,NO,,YES,,,1.49,,Shoprite,STRAIGHT_PRICE,1.49,1.49
2025,11,Zest,Body Wash,18 oz,9.99,6.99,DIGITAL_ONLY,Digital $3 off,YES,9.99,YES,3,30%,6.99,,Shoprite,DIGITAL_ONLY,6.99,6.99
2025,11,TheraFlu,Various,6-20 ct or 8.3 oz,,,PERCENT_OFF,$1 off,NO,,YES,1,,,,Shoprite,PERCENT_OFF,,
2025,11,Alka-Seltzer Plus,Cold & Flu,12-36 ct,,,PERCENT_OFF,$1.50 off,NO,,YES,1.5,,,,Shoprite,PERCENT_OFF,,
2025,11,Flonase,Nasal Spray,.20-.62 oz,,,PERCENT_OFF,20% off,NO,,YES,20%,20%,,,Shoprite,PERCENT_OFF,,
2025,11,Honees,Cough Drops,20 ct,,2.39,STRAIGHT_PRICE,,NO,,YES,,,2.39,,Shoprite,STRAIGHT_PRICE,2.39,2.39
2025,11,Always,Pads & Liners,27-162 ct,,8.99,STRAIGHT_PRICE,,NO,,YES,,,8.99,,Shoprite,STRAIGHT_PRICE,8.99,8.99
2025,11,Tampax,Tampons,26-36 ct,,8.0,MULTIBUY,2 for $15.98,NO,,YES,,,7.99,,Shoprite,MULTIBUY,8.0,7.99
2025,11,Mennen Speed Stick,Antiperspirant or Deodorant,1.8-2 oz,,1.25,MULTIBUY,2 for $2.50,NO,,YES,,,1.25,,Shoprite,MULTIBUY,1.25,1.25
2025,11,Lady Speed Stick,Invisible Dry Deodorant,1.4 oz,,1.25,MULTIBUY,2 for $2.50,NO,,YES,,,1.25,,Shoprite,MULTIBUY,1.25,1.25
2025,11,Native,Hand & Body Lotion,16.5 oz,,,MFR_Offer,$3 off 2 at checkout,NO,,YES,3,,,,Shoprite,MFR_OFFER,,
2025,11,Native,Body Wash,18 oz,,,MFR_Offer,$3 off 2 at checkout,NO,,YES,3,,,,Shoprite,MFR_OFFER,,
2025,11,Native,Deodorant,2.3-3.5 oz,,,MFR_Offer,$3 off 2 at checkout,NO,,YES,3,,,,Shoprite,MFR_OFFER,,
2025,11,Native,Shampoo and Conditioner,16.5-36 oz,,,MFR_Offer,$3 off 2 at checkout,NO,,YES,3,,,,Shoprite,MFR_OFFER,,
2025,12,Beyond Heat,Fireplace,each,,69.99,STRAIGHT_PRICE,,NO,,YES,,,69.99,,Shoprite,STRAIGHT_PRICE,69.99,69.99
2025,12,Foil,Half Steam Pans 10-ct,10 ct,,5.99,STRAIGHT_PRICE,,NO,,YES,,,5.99,,Shoprite,STRAIGHT_PRICE,5.99,5.99
2025,12,Harvest,Partyware,each,,,,STRAIGHT_PRICE,,NO,,YES,,,,Shoprite,UNKNOWN,,
2025,12,Reflex Tech,4-Pk Men's Boot Socks,each,,4.99,STRAIGHT_PRICE,,NO,,YES,,,4.99,,Shoprite,STRAIGHT_PRICE,4.99,4.99
2025,12,Hanes,Men's Briefs,3-7 ct,,,,STRAIGHT_PRICE,,NO,,YES,,,,Shoprite,UNKNOWN,,
2025,12,Sylvania,LED A19 60W Bulbs 4-pk,4 pack,,2.99,STRAIGHT_PRICE,Save $3.30,NO,,YES,3.3,,2.99,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2025,12,18-oz. Party Cups,16 ct,16 ct,,,,STRAIGHT_PRICE,,NO,,YES,,,,Shoprite,UNKNOWN,,
2025,12,Premium Collection,Plate Combo Packs,40 ct,,,,STRAIGHT_PRICE,,NO,,YES,,,,Shoprite,UNKNOWN,,
2025,12,Scotch Magic Tape,Caddy Pack 3-pack,3 rolls,,,,STRAIGHT_PRICE,,NO,,YES,,,,Shoprite,UNKNOWN,,
2025,12,OvenStuff,Bakeware,each,,,PERCENT_OFF,1/2 Price,NO,,YES,50%,50%,,,Shoprite,PERCENT_OFF,,
2025,12,Paperbird,Scrubbers & Sponges,2-4 ct,,,,STRAIGHT_PRICE,,NO,,YES,,,,Shoprite,UNKNOWN,,
2025,12,Scented Gel,Memory Foam Pillow,each,,,,STRAIGHT_PRICE,,NO,,YES,,,,Shoprite,UNKNOWN,,
2025,12,BMW,S1000RR Bike,each,,,STRAIGHT_PRICE,Save $20.00,NO,,YES,20,,59.99,,Shoprite,STRAIGHT_PRICE,,59.99
2025,12,Rayovac,Alkaline Batteries,8 ct,,2.33,MULTIBUY,2 for $2.33,NO,,YES,,,1.16,,Shoprite,MULTIBUY,2.33,1.16
2025,12,Rubbermaid,Take Alongs,2-5 ct,,1.99,STRAIGHT_PRICE,,NO,,YES,,,1.99,,Shoprite,STRAIGHT_PRICE,1.99,1.99
2025,12,Madison Luxury Home,Velvet Throw Blanket,"50"" x 60""",,7.99,STRAIGHT_PRICE,Save $2.00,NO,,YES,2,,7.99,,Shoprite,STRAIGHT_PRICE,7.99,7.99
2025,12,Hot Wheels,Action Energy Track,each,,19.99,STRAIGHT_PRICE,Save $10.00,NO,,YES,10,,19.99,,Shoprite,STRAIGHT_PRICE,19.99,19.99
2025,12,Kodak,Super Heavy Duty Batteries,1-4 ct,,1.79,STRAIGHT_PRICE,,NO,,YES,,,1.79,,Shoprite,STRAIGHT_PRICE,1.79,1.79
2025,12,ShopRite,Toy Shopping Cart,8-pc,,24.99,STRAIGHT_PRICE,Save $10.00,NO,,YES,10,,24.99,,Shoprite,STRAIGHT_PRICE,24.99,24.99
2025,12,ShopRite,Deluxe Cash Register,each,,29.99,STRAIGHT_PRICE,Save $20.00,NO,,YES,20,,29.99,,Shoprite,STRAIGHT_PRICE,29.99,29.99
2025,12,Whimsical,Sheet Sets,Twin-King,,24.99,STRAIGHT_PRICE,Save $35.00,NO,,YES,35,,24.99,,Shoprite,STRAIGHT_PRICE,24.99,24.99
2025,12,Kids@Work,Big Block Bin,250-Pieces,,16.99,STRAIGHT_PRICE,Save $18.00,NO,,YES,18,,16.99,,Shoprite,STRAIGHT_PRICE,16.99,16.99
2025,12,ShopRite,Tractor Trailer,each,,16.99,STRAIGHT_PRICE,,NO,,YES,,,16.99,,Shoprite,STRAIGHT_PRICE,16.99,16.99
2025,12,Glad,Take-Aways 38-oz Club Pack,25 ct,,4.99,STRAIGHT_PRICE,,NO,,YES,,,4.99,,Shoprite,STRAIGHT_PRICE,4.99,4.99
2025,12,Shatterproof,Ball Ornaments,each,,1.79,STRAIGHT_PRICE,Save 60¢,NO,,YES,0.6,,1.79,,Shoprite,STRAIGHT_PRICE,1.79,1.79
2025,12,Mega Bloks,Big Building Bag,each,,9.99,STRAIGHT_PRICE,Save $10.00,NO,,YES,10,,9.99,,Shoprite,STRAIGHT_PRICE,9.99,9.99
2025,12,Ms. Rachel,Speak & Sing Doll,each,,29.99,STRAIGHT_PRICE,Save $20.00,NO,,YES,20,,29.99,,Shoprite,STRAIGHT_PRICE,29.99,29.99
2025,12,Bluey,8-Inch Plush Assortment,each,,14.99,STRAIGHT_PRICE,Save $20.00,NO,,YES,20,,14.99,,Shoprite,STRAIGHT_PRICE,14.99,14.99
2025,12,Hot Wheels,Basic Cars,each,,2.49,STRAIGHT_PRICE,,NO,,YES,,,2.49,,Shoprite,STRAIGHT_PRICE,2.49,2.49
2025,12,ShopRite,Can! Can! Rubber Duck,each,,2.99,STRAIGHT_PRICE,,NO,,YES,,,2.99,,Shoprite,STRAIGHT_PRICE,2.99,2.99
2025,12,Large,Plush Animals,each,,29.99,STRAIGHT_PRICE,Save $30.00,NO,,YES,30,,29.99,,Shoprite,STRAIGHT_PRICE,29.99,29.99
2025,12,20-ft.,Giant Inflatables,each,,149.99,STRAIGHT_PRICE,Save $100.00,NO,,YES,100,,149.99,,Shoprite,STRAIGHT_PRICE,149.99,149.99
2025,12,Plush Cape,Wrap with Pockets,each,,14.99,STRAIGHT_PRICE,,NO,,YES,,,14.99,,Shoprite,STRAIGHT_PRICE,14.99,14.99
2025,12,6.5-ft.,Christmas Tree,each,,89.99,STRAIGHT_PRICE,Save $40.00,NO,,YES,40,,89.99,,Shoprite,STRAIGHT_PRICE,89.99,89.99
2025,12,Holiday,Wrapping Paper,"30"" x 35""",,3.99,STRAIGHT_PRICE,Save 50¢,NO,,YES,0.5,,3.99,,Shoprite,STRAIGHT_PRICE,3.99,3.99
2025,12,Madison Luxury Home,Bed in A Bag,Twin-King 8-10 pc,,24.99,STRAIGHT_PRICE,Save $100.00,NO,,YES,100,,24.99,,Shoprite,STRAIGHT_PRICE,24.99,24.99
2025,12,The Premium Collection,Cutlery Combo Pack,192-pc set,,8.49,STRAIGHT_PRICE,Save $350.00,NO,,YES,350,,8.49,,Shoprite,STRAIGHT_PRICE,8.49,8.49
2025,12,Corelle,White Dinnerware,each,,,,STRAIGHT_PRICE,Save $7.00,NO,,YES,7,,,Shoprite,UNKNOWN,,
2025,12,Star Winter,Candles,11 oz,,3.33,MULTIBUY,3 for $9.99,NO,,YES,,,3.33,,Shoprite,MULTIBUY,3.33,3.33
2019,1,Sprouts,Fresh Free-Range Organic Turkeys,per lb,,2.99,STRAIGHT_PRICE,Limit 4 per customer while supplies last,NO,,NO,,,2.99,YES,Sprouts,STRAIGHT_PRICE,2.99,2.99
2019,1,Organic,Gala Fuji or Granny Smith Apples,2 lb bag,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO,Sprouts,MULTIBUY,2.5,2.5
2019,1,Sprouts,Organic Herb Seasoned Stuffing,10 oz,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,YES,Sprouts,MULTIBUY,2.5,2.5
2019,1,Sprouts,Organic Mashed Potatoes or Gravy,3.5-17.6 oz,,BOGO FREE,BOGO_FREE,Buy 1 Get 1 FREE of equal or lesser value - Save up to $3.29,NO,,NO,,50%,,YES,Sprouts,BOGO_FREE,,
2019,1,Sprouts,Organic Bulk Coffee,per lb,,7.99,STRAIGHT_PRICE,,NO,,NO,,,7.99,NO,Sprouts,STRAIGHT_PRICE,7.99,7.99
2019,1,Farmer's Market,Organic Pumpkin,15 oz,,1.99,STRAIGHT_PRICE,,NO,,NO,,,1.99,NO,Sprouts,STRAIGHT_PRICE,1.99,1.99
2019,1,Immaculate Baking Co.,Biscuits/Rolls,8-17.5 oz,,3.00,MULTIBUY,2 for $6,NO,,NO,,,3.0,YES,Sprouts,MULTIBUY,3.0,3.0
2019,1,Sprouts,Organic Frozen Vegetables,16 oz,,2.00,MULTIBUY,2 for $4,NO,,NO,,,2.0,NO,Sprouts,MULTIBUY,2.0,2.0
2019,1,Horizon,Organic Half and Half or Heavy Whipping Cream,16-32 fl oz,,2.99,STRAIGHT_PRICE,,NO,,NO,,,2.99,NO,Sprouts,STRAIGHT_PRICE,2.99,2.99
2019,1,Horizon,Organic Butter,select varieties,,4.99,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO,Sprouts,STRAIGHT_PRICE,4.99,4.99
2019,1,Sprouts,Organic Frozen Fruit,10 oz,,3.00,MULTIBUY,2 for $6,NO,,NO,,,3.0,NO,Sprouts,MULTIBUY,3.0,3.0
2019,1,Sprouts,Organic Cranberry Sauce,14 oz,,1.50,MULTIBUY,2 for $3,NO,,NO,,,1.5,YES,Sprouts,MULTIBUY,1.5,1.5
2019,1,Nature's Pride,Organic Cut Sweet Potatoes,15 oz,,1.33,MULTIBUY,3 for $4,NO,,NO,,,1.33,NO,Sprouts,MULTIBUY,1.33,1.33
2019,2,Wild Jumbo Raw,Gulf Shrimp,16/20 ct per lb,,8.99,STRAIGHT_PRICE,Previously frozen,NO,,NO,,,8.99,NO,Sprouts,STRAIGHT_PRICE,8.99,8.99
2019,2,Alden's,Organic Ice Cream,1.5 qt,,4.99,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO,Sprouts,STRAIGHT_PRICE,4.99,4.99
2019,2,Blueberries Raspberries or Blackberries,Berries,5.6-6 oz,,1.67,MULTIBUY,3 for $5,NO,,NO,,,1.67,NO,Sprouts,MULTIBUY,1.67,1.67
2019,2,Red Garnet or Jewel,Yams,per lb,,0.68,STRAIGHT_PRICE,,NO,,NO,,,0.68,NO,Sprouts,STRAIGHT_PRICE,0.68,0.68
2019,2,Hass Avocados or On-the-Vine,Cluster Tomatoes,each/per lb,,0.88,STRAIGHT_PRICE,,NO,,NO,,,0.88,NO,Sprouts,STRAIGHT_PRICE,0.88,0.88
2019,2,Red or Black,Seedless Grapes,per lb,,0.98,STRAIGHT_PRICE,,NO,,NO,,,0.98,NO,Sprouts,STRAIGHT_PRICE,0.98,0.98
2019,2,Honeycrisp or Granny Smith,Apples,per lb,,0.88,STRAIGHT_PRICE,,NO,,NO,,,0.88,NO,Sprouts,STRAIGHT_PRICE,0.88,0.88
2019,2,Organic,Green Beans or Brussels Sprouts,per lb,,1.48,STRAIGHT_PRICE,,NO,,NO,,,1.48,NO,Sprouts,STRAIGHT_PRICE,1.48,1.48
2019,2,Organic,Celery,each,,1.48,STRAIGHT_PRICE,,NO,,NO,,,1.48,NO,Sprouts,STRAIGHT_PRICE,1.48,1.48
2019,2,Cuties,California Mandarins,5 lb box,,3.98,STRAIGHT_PRICE,,NO,,NO,,,3.98,NO,Sprouts,STRAIGHT_PRICE,3.98,3.98
2019,2,Pacific,Organic Broth,32 fl oz,,2.00,MULTIBUY,2 for $4,NO,,NO,,,2.0,YES,Sprouts,MULTIBUY,2.0,2.0
2019,2,Pumpkin or Apple,Pie,6 in,,3.99,STRAIGHT_PRICE,,NO,,NO,,,3.99,NO,Sprouts,STRAIGHT_PRICE,3.99,3.99
2019,2,Sprouts,Butter or Cage Free Eggs,16 oz / large grade A 18 ct,,2.99,STRAIGHT_PRICE,,NO,,NO,,,2.99,NO,Sprouts,STRAIGHT_PRICE,2.99,2.99
2019,2,Sprouts,Organic Spices,select varieties,,30% OFF,PERCENT_OFF,30% off regular retail,NO,,NO,,30%,,NO,Sprouts,PERCENT_OFF,30.0,
2019,2,Dark Horse,Wine,750 ml,,6.99,STRAIGHT_PRICE,Mix and match 4 bottles or more and save additional 10%,NO,,NO,,,6.99,NO,Sprouts,STRAIGHT_PRICE,6.99,6.99
2019,2,Bulk,Whole Cashews,per lb,,5.99,STRAIGHT_PRICE,Raw roasted salted or unsalted,NO,,NO,,,5.99,NO,Sprouts,STRAIGHT_PRICE,5.99,5.99
2019,2,All-Natural,Turkeys (Natural),per lb,,1.49,STRAIGHT_PRICE,Limit 4 per customer while supplies last,NO,,NO,,,1.49,YES,Sprouts,STRAIGHT_PRICE,1.49,1.49
2019,2,All-Natural,Boneless Skinless Chicken Breasts,value pack per lb,,1.99,STRAIGHT_PRICE,,NO,,NO,,,1.99,NO,Sprouts,STRAIGHT_PRICE,1.99,1.99
2019,2,Fresh Atlantic,Salmon Fillets,per lb,,6.99,STRAIGHT_PRICE,Farm-raised,NO,,NO,,,6.99,NO,Sprouts,STRAIGHT_PRICE,6.99,6.99
2019,3,Presidential Cut,Rib Roast,per lb,,9.99,STRAIGHT_PRICE,USDA Choice Beef All-Natural,NO,,NO,,,9.99,NO,Sprouts,STRAIGHT_PRICE,9.99,9.99
2019,3,Golden Ripe,Pineapples,each,,2.50,MULTIBUY,2 for $5 Everyday low price,NO,,NO,,,2.5,NO,Sprouts,MULTIBUY,2.5,2.5
2019,3,Red Yellow or Orange,Bell Peppers,each,,1.25,MULTIBUY,4 for $5,NO,,NO,,,1.25,NO,Sprouts,MULTIBUY,1.25,1.25
2019,3,Red Mangos or Navel,Oranges,each/per lb,,0.88,STRAIGHT_PRICE,,NO,,NO,,,0.88,NO,Sprouts,STRAIGHT_PRICE,0.88,0.88
2019,3,Large,Pomegranates,each,,2.00,MULTIBUY,2 for $4,NO,,NO,,,2.0,NO,Sprouts,MULTIBUY,2.0,2.0
2019,3,Sprouts,Organic Cranberries,8 oz,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,YES,Sprouts,MULTIBUY,2.5,2.5
2019,3,Organic,Acorn Butternut or Spaghetti Squash,per lb,,0.99,STRAIGHT_PRICE,Everyday low price,NO,,NO,,,0.99,NO,Sprouts,STRAIGHT_PRICE,0.99,0.99
2019,3,Organic,Red or Gold Potatoes,3 lb bag,,2.98,STRAIGHT_PRICE,,NO,,NO,,,2.98,YES,Sprouts,STRAIGHT_PRICE,2.98,2.98
2019,3,Organic,Blueberries or Raspberries,6 oz,,3.00,MULTIBUY,2 for $6,NO,,NO,,,3.0,NO,Sprouts,MULTIBUY,3.0,3.0
2019,3,Thompson Jumbo Golden or Flame,Raisins,per lb,,2.99,STRAIGHT_PRICE,,NO,,NO,,,2.99,NO,Sprouts,STRAIGHT_PRICE,2.99,2.99
2019,3,Bulk,Dried Cranberries or Turkish Apricots,per lb,,2.99,STRAIGHT_PRICE,,NO,,NO,,,2.99,NO,Sprouts,STRAIGHT_PRICE,2.99,2.99
2019,3,Bulk,Walnut Halves & Pieces,per lb,,4.99,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO,Sprouts,STRAIGHT_PRICE,4.99,4.99
2019,3,Wild West Remix or Deluxe,Trail Mix,per lb,,3.99,STRAIGHT_PRICE,,NO,,NO,,,3.99,NO,Sprouts,STRAIGHT_PRICE,3.99,3.99
2019,3,Bulk,Almond Flour or Meal,per lb,,5.99,STRAIGHT_PRICE,,NO,,NO,,,5.99,NO,Sprouts,STRAIGHT_PRICE,5.99,5.99
2019,3,Bulk,Dark Chocolate Pecans or Cashews,per lb,,5.99,STRAIGHT_PRICE,,NO,,NO,,,5.99,NO,Sprouts,STRAIGHT_PRICE,5.99,5.99
2019,3,Bulk,Pecan Halves,per lb,,7.99,STRAIGHT_PRICE,,NO,,NO,,,7.99,NO,Sprouts,STRAIGHT_PRICE,7.99,7.99
2019,3,Horizon,Organic Milk or Cheese,select varieties,,3.99,STRAIGHT_PRICE,,NO,,NO,,,3.99,NO,Sprouts,STRAIGHT_PRICE,3.99,3.99
2019,3,Califia,Dairy Free Creamers,16.9-32 fl oz,,25% OFF,PERCENT_OFF,25% off regular retail,NO,,NO,,25%,,NO,Sprouts,PERCENT_OFF,25.0,
2019,3,Brown Cow Cream Top Siggi's or Stonyfield,Yogurt,24-32 oz,,25% OFF,PERCENT_OFF,25% off regular retail,NO,,NO,,25%,,NO,Sprouts,PERCENT_OFF,25.0,
2019,3,Shamrock Farms,Dairy Whipped Topping,13 oz,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,YES,Sprouts,MULTIBUY,2.5,2.5
2019,3,Truwhip Topping or Sprouts,Cranberries,9-12 oz,,2.00,MULTIBUY,2 for $4,NO,,NO,,,2.0,YES,Sprouts,MULTIBUY,2.0,2.0
2019,3,Various,Alternative Holiday Dinner Roast,14-56 oz,,35% OFF,PERCENT_OFF,35% off regular retail - Field Roast Gardein Quorn Worthington or Tofurky,NO,,NO,,35%,,NO,Sprouts,PERCENT_OFF,35.0,
2019,3,Wholly Wholesome,Pie Shells,14-14.9 oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,3.99,NO,Sprouts,STRAIGHT_PRICE,3.99,3.99
2019,3,Bonafide Provisions,Organic Broths or Soups,select varieties,,35% OFF,PERCENT_OFF,35% off regular retail,NO,,NO,,35%,,YES,Sprouts,PERCENT_OFF,35.0,
2019,4,Organic,Raw Almonds,per lb,,8.99,STRAIGHT_PRICE,,NO,,NO,,,8.99,NO,Sprouts,STRAIGHT_PRICE,8.99,8.99
2019,4,Wholesome or Big Tree Farms,Sweeteners,select varieties,,35% OFF,PERCENT_OFF,35% off regular retail,NO,,NO,,35%,,NO,Sprouts,PERCENT_OFF,35.0,
2019,4,Sprouts,Organic Evaporated or Condensed Milk,12-14 oz,,2.99,STRAIGHT_PRICE,,NO,,NO,,,2.99,NO,Sprouts,STRAIGHT_PRICE,2.99,2.99
2019,4,Organic,Salad Dressing,20 fl oz,,2.99,MULTIBUY,2 for $5.98,NO,,NO,,,2.99,NO,Sprouts,MULTIBUY,2.99,2.99
2019,4,Sprouts,Organic Almond Butter,12 oz,,6.99,STRAIGHT_PRICE,,NO,,NO,,,6.99,NO,Sprouts,STRAIGHT_PRICE,6.99,6.99
2019,4,Crofter's,Organic Fruit Spread,10 oz,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO,Sprouts,MULTIBUY,2.5,2.5
2019,4,Sprouts,Organic Honey or Maple Syrup,24 oz or 12 fl oz,,6.99,STRAIGHT_PRICE,,NO,,NO,,,6.99,NO,Sprouts,STRAIGHT_PRICE,6.99,6.99
2019,4,Sprouts,Organic Extra Virgin Olive Oil,750 ml,,7.99,STRAIGHT_PRICE,,NO,,NO,,,7.99,NO,Sprouts,STRAIGHT_PRICE,7.99,7.99
2019,4,Sprouts,Organic Vegetables,14.5-15.25 oz,,1.25,MULTIBUY,4 for $5,NO,,NO,,,1.25,NO,Sprouts,MULTIBUY,1.25,1.25
2019,4,Pacific,Condensed Soup,12 oz,,2.00,MULTIBUY,2 for $4,NO,,NO,,,2.0,YES,Sprouts,MULTIBUY,2.0,2.0
2019,4,Sprouts,Organic Crackers,7-10.6 oz,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO,Sprouts,MULTIBUY,2.5,2.5
2019,4,Better Than Bouillon,Soup Base,8 oz,,3.99,STRAIGHT_PRICE,,NO,,NO,,,3.99,YES,Sprouts,STRAIGHT_PRICE,3.99,3.99
2019,4,Sprouts,Organic Bone Broth,32 oz,,3.50,MULTIBUY,2 for $7,NO,,NO,,,3.5,YES,Sprouts,MULTIBUY,3.5,3.5
2019,4,Sprouts,Organic Beans,15.5 oz,,0.99,STRAIGHT_PRICE,,NO,,NO,,,0.99,NO,Sprouts,STRAIGHT_PRICE,0.99,0.99
2019,4,Sprouts,Organic Quinoa or Wild Rice Blend,12 oz,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO,Sprouts,MULTIBUY,2.5,2.5
2019,4,Navitas Naturals,Cacao Butter Powder or Nibs,8 oz,,5.99,STRAIGHT_PRICE,,NO,,NO,,,5.99,NO,Sprouts,STRAIGHT_PRICE,5.99,5.99
2019,4,Organic,Apple Juice,1 gal,,8.99,STRAIGHT_PRICE,,NO,,NO,,,8.99,NO,Sprouts,STRAIGHT_PRICE,8.99,8.99
2019,4,Organic Valley,Cheddar Cheese,16 oz,,5.99,STRAIGHT_PRICE,Mild or Sharp,NO,,NO,,,5.99,NO,Sprouts,STRAIGHT_PRICE,5.99,5.99
2019,4,Organic,Chocolate Bars,3 oz,,2.50,MULTIBUY,2 for $5,NO,,NO,,,2.5,NO,Sprouts,MULTIBUY,2.5,2.5
2019,4,Sprouts,Organic Frozen Ancient Grain Blends,select varieties,,3.50,MULTIBUY,2 for $7,NO,,NO,,,3.5,NO,Sprouts,MULTIBUY,3.5,3.5
2019,4,Sprouts,Organic Gluten Free Oats,24-32 oz,,4.99,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO,Sprouts,STRAIGHT_PRICE,4.99,4.99
2019,4,Uncle Matt's,Organic Orange Juice,52 fl oz,,4.99,STRAIGHT_PRICE,,NO,,NO,,,4.99,NO,Sprouts,STRAIGHT_PRICE,4.99,4.99
2019,4,Market Corner,Organic Bread,select varieties,,3.99,STRAIGHT_PRICE,,NO,,NO,,,3.99,NO,Sprouts,STRAIGHT_PRICE,3.99,3.99
